y_true,y_pred,race_group,explicacao_shap
1,1,White,"gang_affiliated = -1 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)"
1,0,White,"situacao_de_emprego [jobs_per_year=0.5806836248012719, percent_days_employed=0.0476947535771065] (aumenta o risco); age_at_release = 6 (reduz o risco); supervision_risk_score_first = 3.0 (reduz o risco); program_attendances = 6 (reduz o risco)"
1,0,Black,"age_at_release = 6 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco); residence_puma = 10 (aumenta o risco)"
0,1,Black,"delinquency_reports = 4 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco)"
0,0,White,"age_at_release = 6 (reduz o risco); drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); gang_affiliated = -1 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.1474566007266855, percent_days_employed=0.6459426725878078] (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); avg_days_per_drugtest = 206.4166666666667 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.854060913705584, percent_days_employed=1.0] (reduz o risco); gang_affiliated = -1 (reduz o risco); condition_mh_sa = 0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)"
0,0,White,program_attendances = 10 (reduz o risco); avg_days_per_drugtest = 7.132075471698113 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco); delinquency_reports = 2 (aumenta o risco)
0,0,Black,"delinquency_reports = 4 (reduz o risco); situacao_de_emprego [jobs_per_year=1.233952702702703, percent_days_employed=0.7719594594594594] (reduz o risco); age_at_release = 6 (reduz o risco); residence_changes = 3 (aumenta o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.9662698412698412, percent_days_employed=0.955026455026455] (reduz o risco); age_at_release = 5 (reduz o risco); condition_mh_sa = 0 (reduz o risco); prison_years = 2 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.6007401315789473, percent_days_employed=0.881578947368421] (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); program_unexcusedabsences = 1 (aumenta o risco); age_at_release = 3 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.569842406876791, percent_days_employed=0.752865329512894] (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.4808259587020649] (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); program_attendances = 0 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.5435267857142857, percent_days_employed=1.0] (reduz o risco); drugtests_thc_positive = 0.0454545468091965 (reduz o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 1 (aumenta o risco); program_attendances = 10 (reduz o risco); age_at_release = 2 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=1.679310344827586, percent_days_employed=0.3126436781609195] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.6714154411764706, percent_days_employed=1.0] (reduz o risco); age_at_release = 6 (reduz o risco); delinquency_reports = 4 (reduz o risco); supervision_risk_score_first = 2.0 (reduz o risco)"
1,1,White,"delinquency_reports = 4 (reduz o risco); situacao_de_emprego [jobs_per_year=0.3501917545541706, percent_days_employed=0.0316395014381592] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); residence_changes = 2 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.627038626609442, percent_days_employed=1.0] (reduz o risco); drugtests_thc_positive = 0.0416666679084301 (reduz o risco); age_at_release = 4 (reduz o risco); historico_crimes_propriedade [prior_arrest_episodes_property=0, prior_conviction_episodes_prop=0] (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.8886861313868613, percent_days_employed=0.3844282238442822] (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=1] (aumenta o risco); age_at_release = 2 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)"
0,0,White,"prior_revocations_parole = 1 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=0, prior_conviction_episodes_misd=1] (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=2.0, percent_days_employed=0.8426966292134831] (aumenta o risco); program_attendances = 10 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); residence_changes = 2 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.1764705882352941] (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=5, prior_conviction_episodes_misd=2] (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); age_at_release = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco); delinquency_reports = 0 (aumenta o risco)"
1,0,Black,"age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=1.0] (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=4, prior_conviction_episodes_misd=3] (aumenta o risco)"
1,0,Black,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.3763066202090593] (aumenta o risco); age_at_release = 6 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=2] (aumenta o risco)"
1,0,Black,"situacao_de_emprego [jobs_per_year=1.466867469879518, percent_days_employed=0.9531459170013388] (reduz o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.2857142984867096 (aumenta o risco); age_at_release = 1 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); program_attendances = 10 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)"
1,0,Black,"situacao_de_emprego [jobs_per_year=0.2177996422182469, percent_days_employed=0.1759093619558736] (aumenta o risco); delinquency_reports = 0 (aumenta o risco); avg_days_per_drugtest = 209.625 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=2, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.508941012540641, percent_days_employed=0.7431490942870413] (reduz o risco); age_at_release = 6 (reduz o risco); historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco); prison_years = 3 (reduz o risco)"
1,0,White,"prior_revocations_parole = 1 (aumenta o risco); situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=1.0] (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); age_at_release = 5 (reduz o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=0.987162162162162, percent_days_employed=0.2540540540540541] (aumenta o risco); delinquency_reports = 4 (reduz o risco); drugtests_other_positive = 0.1666666716337204 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); residence_puma = 19 (reduz o risco); delinquency_reports = 0 (aumenta o risco); age_at_release = 2 (aumenta o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.4090145576707727, percent_days_employed=0.7323628219484882] (reduz o risco); drugtests_other_positive = 0.0181818176060915 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 10 (reduz o risco)"
1,0,Black,delinquency_reports = 4 (reduz o risco); drugtests_thc_positive = 0.4000000059604645 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,0,Black,"age_at_release = 6 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); situacao_de_emprego [jobs_per_year=3.0, percent_days_employed=1.0] (reduz o risco); supervision_risk_score_first = 2.0 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.5844, percent_days_employed=0.1328] (aumenta o risco); delinquency_reports = 4 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.1763640753259295, percent_days_employed=0.7725736359246741] (reduz o risco); age_at_release = 6 (reduz o risco); program_attendances = 10 (reduz o risco); program_unexcusedabsences = 3 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.168940795559667, percent_days_employed=0.7400555041628122] (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=0, prior_conviction_episodes_misd=0] (reduz o risco); age_at_release = 1 (aumenta o risco)"
1,1,Black,"delinquency_reports = 3 (reduz o risco); situacao_de_emprego [jobs_per_year=0.3064177852348993, percent_days_employed=0.2541946308724832] (aumenta o risco); residence_changes = 3 (aumenta o risco); program_unexcusedabsences = 3 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.4542910447761194, percent_days_employed=0.0671641791044776] (aumenta o risco); delinquency_reports = 3 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco); avg_days_per_drugtest = 268.0 (aumenta o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.3056485355648536, percent_days_employed=0.9422594142259414] (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); program_attendances = 6 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=2.0, percent_days_employed=0.4979591836734694] (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); supervision_risk_score_first = 3.0 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=2.070578231292517, percent_days_employed=0.671201814058957] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 10 (reduz o risco)"
1,0,White,"situacao_de_emprego [jobs_per_year=0.833904109589041, percent_days_employed=0.0730593607305936] (aumenta o risco); age_at_release = 6 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.7078488372093023, percent_days_employed=0.8798449612403101] (reduz o risco); age_at_release = 5 (reduz o risco); supervision_risk_score_first = 3.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco)"
0,0,White,"age_at_release = 6 (reduz o risco); supervision_risk_score_first = 2.0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=1.0] (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.3036159600997506, percent_days_employed=0.1828761429758936] (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco); avg_days_per_drugtest = 300.75 (aumenta o risco); program_attendances = 10 (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.2610793423874196, percent_days_employed=0.1050750536097212] (aumenta o risco); age_at_release = 6 (reduz o risco); residence_changes = 3 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.5079972183588317, percent_days_employed=0.96105702364395] (reduz o risco); program_attendances = 10 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); condition_mh_sa = 0 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=1.584598698481562, percent_days_employed=1.0] (reduz o risco); age_at_release = 4 (reduz o risco); residence_puma = 12 (reduz o risco); condition_mh_sa = 0 (reduz o risco)"
1,0,White,"situacao_de_emprego [jobs_per_year=0.710603112840467, percent_days_employed=0.980544747081712] (reduz o risco); drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 102.8 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=3.854881266490765, percent_days_employed=1.0] (reduz o risco); residence_puma = 21 (reduz o risco); age_at_release = 1 (aumenta o risco); historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.6243589743589744, percent_days_employed=0.8108262108262109] (reduz o risco); program_attendances = 10 (reduz o risco); drugtests_cocaine_positive = 0.0178571436554193 (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)"
0,0,White,"age_at_release = 6 (reduz o risco); situacao_de_emprego [jobs_per_year=0.6019777503090236, percent_days_employed=0.6592501030078286] (reduz o risco); program_attendances = 10 (reduz o risco); program_unexcusedabsences = 3 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.025983146067416, percent_days_employed=1.0] (reduz o risco); drugtests_thc_positive = 0.3636363744735718 (aumenta o risco); program_attendances = 10 (reduz o risco); condition_mh_sa = 0 (reduz o risco)"
0,0,White,"drugtests_meth_positive = 0.2727272808551788 (aumenta o risco); delinquency_reports = 4 (reduz o risco); situacao_de_emprego [jobs_per_year=3.225165562913908, percent_days_employed=1.0] (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.2588589652728561, percent_days_employed=0.778880226789511] (reduz o risco); avg_days_per_drugtest = 352.75 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.8148148148148148] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); delinquency_reports = 4 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.3777145811789038, percent_days_employed=0.9358841778697] (reduz o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); supervision_risk_score_first = 2.0 (reduz o risco)"
0,0,Black,"prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); residence_changes = 3 (aumenta o risco); situacao_de_emprego [jobs_per_year=1.55591054313099, percent_days_employed=0.7965921192758253] (reduz o risco); age_at_release = 5 (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); program_attendances = 0 (aumenta o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.96797703180212, percent_days_employed=1.0] (reduz o risco); avg_days_per_drugtest = 75.46666666666667 (reduz o risco); age_at_release = 1 (aumenta o risco); drugtests_meth_positive = 0.0666666701436043 (aumenta o risco)"
0,0,Black,"age_at_release = 6 (reduz o risco); historico_crimes_propriedade [prior_arrest_episodes_property=1, prior_conviction_episodes_prop=0] (reduz o risco); situacao_de_emprego [jobs_per_year=0.5968137254901961, percent_days_employed=0.4591503267973856] (aumenta o risco); condition_mh_sa = 0 (reduz o risco)"
1,1,Black,drugtests_thc_positive = 0.4000000059604645 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); supervision_risk_score_first = 10.0 (aumenta o risco)
0,0,White,"drugtests_thc_positive = 0.0212765950709581 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 10 (reduz o risco); situacao_de_emprego [jobs_per_year=1.317640692640693, percent_days_employed=0.7359307359307359] (reduz o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.1535954583683768, percent_days_employed=0.6728343145500421] (reduz o risco); program_attendances = 10 (reduz o risco); age_at_release = 1 (aumenta o risco); program_unexcusedabsences = 1 (aumenta o risco)"
0,1,Black,"delinquency_reports = 4 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)"
0,1,Black,"drugtests_thc_positive = 0.5 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco); situacao_de_emprego [jobs_per_year=0.6763888888888889, percent_days_employed=0.4407407407407408] (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)"
1,1,White,"drugtests_other_positive = 0.0212765950709581 (reduz o risco); drugtests_thc_positive = 0.0212765950709581 (reduz o risco); age_at_release = 1 (aumenta o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco)"
1,0,Black,"situacao_de_emprego [jobs_per_year=0.9561518324607328, percent_days_employed=0.9738219895287958] (reduz o risco); residence_puma = 6 (reduz o risco); program_attendances = 0 (aumenta o risco); age_at_release = 3 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.7168949771689498] (aumenta o risco); age_at_release = 5 (reduz o risco); condition_mh_sa = 0 (reduz o risco); residence_changes = 0 (reduz o risco)"
0,0,Black,"age_at_release = 1 (aumenta o risco); situacao_de_emprego [jobs_per_year=0.987162162162162, percent_days_employed=0.7027027027027027] (aumenta o risco); delinquency_reports = 3 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.9645686619718308, percent_days_employed=0.136443661971831] (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); delinquency_reports = 0 (aumenta o risco)"
0,0,White,"age_at_release = 6 (reduz o risco); gang_affiliated = -1 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
1,1,White,"historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco); program_attendances = 7 (reduz o risco); prior_arrest_episodes_felony = 9 (aumenta o risco); residence_changes = 0 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.8351753048780488, percent_days_employed=1.0] (reduz o risco); drugtests_thc_positive = 0.0416666679084301 (reduz o risco); avg_days_per_drugtest = 54.66666666666666 (reduz o risco); age_at_release = 3 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); age_at_release = 5 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=0, prior_conviction_episodes_misd=0] (reduz o risco); delinquency_reports = 0 (aumenta o risco)"
0,1,Black,"prior_revocations_parole = 1 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.9590163934426228] (aumenta o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.6499110320284698, percent_days_employed=0.8647686832740213] (reduz o risco); condition_mh_sa = 0 (reduz o risco); prison_years = 2 (reduz o risco); avg_days_per_drugtest = 187.3333333333333 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.183954619124797, percent_days_employed=1.0] (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 5 (reduz o risco); condition_mh_sa = 0 (reduz o risco)"
1,0,White,"age_at_release = 6 (reduz o risco); situacao_de_emprego [jobs_per_year=0.2119849100406268, percent_days_employed=0.0586186883343006] (aumenta o risco); residence_changes = 3 (aumenta o risco); program_attendances = 10 (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 0 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=0, prior_conviction_episodes_misd=0] (reduz o risco); prior_revocations_parole = 1 (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.3410364145658263, percent_days_employed=0.9869281045751634] (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=1, prior_conviction_episodes_misd=0] (reduz o risco)"
0,0,White,"prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); age_at_release = 4 (reduz o risco); condition_mh_sa = 0 (reduz o risco); historico_crimes_propriedade [prior_arrest_episodes_property=0, prior_conviction_episodes_prop=0] (reduz o risco)"
0,1,White,"drugtests_meth_positive = 0.3333333432674408 (aumenta o risco); delinquency_reports = 4 (reduz o risco); drugtests_thc_positive = 0.6666666865348816 (aumenta o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco)"
0,1,Black,"age_at_release = 6 (reduz o risco); situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)"
1,1,White,delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.0588235296308994 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,1,White,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); delinquency_reports = 3 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.2735955056179775, percent_days_employed=0.999250936329588] (reduz o risco); avg_days_per_drugtest = 333.75 (reduz o risco); historico_crimes_propriedade [prior_arrest_episodes_property=0, prior_conviction_episodes_prop=0] (reduz o risco); age_at_release = 3 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.7446483180428134, percent_days_employed=1.0] (reduz o risco); program_attendances = 10 (reduz o risco); age_at_release = 4 (reduz o risco); delinquency_reports = 4 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.6352173913043477, percent_days_employed=0.0] (reduz o risco); age_at_release = 6 (reduz o risco); drugtests_thc_positive = 1.0 (aumenta o risco); foi_testado_drogas = 0 (reduz o risco)"
0,0,White,"situacao_de_emprego [jobs_per_year=0.6352173913043477, percent_days_employed=0.4757281553398058] (reduz o risco); drugtests_thc_positive = 0.0151515156030655 (reduz o risco); delinquency_reports = 4 (reduz o risco); foi_testado_drogas = 0 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=1.205445544554456, percent_days_employed=1.0] (reduz o risco); age_at_release = 1 (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=0, prior_conviction_episodes_misd=0] (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)"
0,0,Black,"situacao_de_emprego [jobs_per_year=0.6352173913043477, percent_days_employed=0.4757281553398058] (reduz o risco); gang_affiliated = 1 (aumenta o risco); historico_crimes_propriedade [prior_arrest_episodes_property=0, prior_conviction_episodes_prop=0] (reduz o risco); prior_arrest_episodes_felony = 2 (reduz o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.5769230769230769] (aumenta o risco); residence_changes = 3 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 7.428571428571429 (aumenta o risco)"
1,0,White,"situacao_de_emprego [jobs_per_year=0.6363240418118468, percent_days_employed=0.294425087108014] (aumenta o risco); age_at_release = 1 (aumenta o risco); residence_changes = 3 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)"
1,0,White,"situacao_de_emprego [jobs_per_year=0.8396551724137931, percent_days_employed=0.8] (reduz o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); program_attendances = 0 (aumenta o risco)"
0,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); historico_crimes_misdemeanor [prior_arrest_episodes_misd=6, prior_conviction_episodes_misd=4] (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco); avg_days_per_drugtest = 273.0 (aumenta o risco)"
1,1,White,"situacao_de_emprego [jobs_per_year=1.0, percent_days_employed=0.3503184713375796] (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); program_attendances = 0 (aumenta o risco); violations_instruction = 1 (aumenta o risco)"
1,1,Black,"situacao_de_emprego [jobs_per_year=0.0, percent_days_employed=0.0] (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); historico_crimes_propriedade [prior_arrest_episodes_property=5, prior_conviction_episodes_prop=3] (aumenta o risco)"
