y_true,race_group,explicacao_shap
1,White,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); age_at_release = 3 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); foi_testado_drogas = 0 (reduz o risco); delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco)
1,White,percent_days_employed = 0.1323273360417876 (aumenta o risco); jobs_per_year = 0.2119849100406268 (reduz o risco); delinquency_reports = 0 (aumenta o risco); drugtests_thc_positive = 0.2727272808551788 (aumenta o risco)
1,Black,percent_days_employed = 0.2218649517684887 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,percent_days_employed = 0.1797590361445783 (aumenta o risco); jobs_per_year = 0.1760240963855422 (reduz o risco); delinquency_reports = 0 (aumenta o risco); age_at_release = 5 (reduz o risco)
1,Black,percent_days_employed = 0.956043956043956 (reduz o risco); residence_changes = 3 (aumenta o risco); delinquency_reports = 4 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,Black,percent_days_employed = 0.7334360554699538 (reduz o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.0526315793395042 (reduz o risco); jobs_per_year = 0.562788906009245 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); drugtests_thc_positive = 0.25 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 0 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); age_at_release = 6 (reduz o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.6833489242282508 (reduz o risco)
0,Black,delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.0625 (reduz o risco); percent_days_employed = 0.7284172661870504 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); residence_puma = 22 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.9859681945743686 (reduz o risco); delinquency_reports = 1 (aumenta o risco); drugtests_thc_positive = 0.0555555559694767 (reduz o risco); jobs_per_year = 0.6833489242282508 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco)
1,Black,residence_changes = 3 (aumenta o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); jobs_per_year = 0.6374345549738221 (reduz o risco)
0,White,drugtests_meth_positive = 0.147058829665184 (aumenta o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 2 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); program_attendances = 10 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,prior_arrest_episodes_felony = 1 (reduz o risco); percent_days_employed = 0.6867321867321867 (reduz o risco); program_attendances = 10 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 0.8468468468468469 (reduz o risco); drugtests_thc_positive = 0.0500000007450581 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); gang_affiliated = -1 (reduz o risco)
0,White,percent_days_employed = 0.2668144863266814 (aumenta o risco); residence_changes = 3 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco); gang_affiliated = -1 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); foi_testado_drogas = 0 (reduz o risco)
0,White,percent_days_employed = 0.9823008849557522 (reduz o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,White,percent_days_employed = 0.254424778761062 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,White,jobs_per_year = 0.3478571428571429 (reduz o risco); delinquency_reports = 4 (reduz o risco); drugtests_other_positive = 0.0416666679084301 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco)
0,Black,percent_days_employed = 0.9144254278728606 (reduz o risco); jobs_per_year = 1.786063569682151 (aumenta o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); foi_testado_drogas = 0 (reduz o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.912303664921466 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); age_at_release = 5 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 5 (reduz o risco); residence_puma = 4 (reduz o risco)
0,Black,gang_affiliated = -1 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 0.3733333333333334 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,White,percent_days_employed = 0.7387580299785867 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco); jobs_per_year = 0.7821199143468951 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.021043771043771 (aumenta o risco); jobs_per_year = 0.307449494949495 (reduz o risco); prior_arrest_episodes_misd = 0 (reduz o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 6 (reduz o risco)
1,Black,percent_days_employed = 0.0134228187919463 (aumenta o risco); jobs_per_year = 0.2042785234899329 (reduz o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.25 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_thc_positive = 0.5 (aumenta o risco); drugtests_meth_positive = 0.5 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); program_unexcusedabsences = 2 (aumenta o risco); age_at_release = 1 (aumenta o risco); jobs_per_year = 1.720172684458399 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); avg_days_per_drugtest = 143.0 (aumenta o risco)
1,Black,jobs_per_year = 0.6232935153583617 (reduz o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_thc_positive = 0.4000000059604645 (aumenta o risco)
0,Black,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 0.9244186046511628 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,percent_days_employed = 0.8757225433526011 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); jobs_per_year = 1.055635838150289 (aumenta o risco)
0,Black,jobs_per_year = 0.3426360225140713 (reduz o risco); percent_days_employed = 0.7504690431519699 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0057720057720058 (aumenta o risco); age_at_release = 1 (aumenta o risco); jobs_per_year = 0.5270562770562771 (reduz o risco); avg_days_per_drugtest = 99.0 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco); prior_arrest_episodes_felony = 2 (reduz o risco)
1,Black,percent_days_employed = 0.3432518597236982 (aumenta o risco); jobs_per_year = 0.3881509032943677 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 470.5 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.3781055900621118 (reduz o risco); delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.4109730848861284 (aumenta o risco); program_attendances = 10 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); prior_revocations_parole = 1 (aumenta o risco)
0,White,percent_days_employed = 0.7208480565371025 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 1 (reduz o risco); residence_puma = 14 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); drugtests_thc_positive = 0.0151515156030655 (reduz o risco); percent_days_employed = 0.0 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.985694822888283 (aumenta o risco); drugtests_thc_positive = 0.0500000007450581 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.3991228070175439 (aumenta o risco); age_at_release = 5 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); prior_arrest_episodes_misd = 6 (aumenta o risco)
0,White,residence_changes = 3 (aumenta o risco); jobs_per_year = 3.392414860681115 (aumenta o risco); program_attendances = 10 (reduz o risco); percent_days_employed = 0.7894736842105263 (reduz o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); age_at_release = 1 (aumenta o risco); jobs_per_year = 0.9536553524804176 (aumenta o risco); program_attendances = 9 (reduz o risco)
0,White,jobs_per_year = 0.487 (reduz o risco); percent_days_employed = 0.8493333333333334 (reduz o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_misd = 0 (reduz o risco)
1,Black,gang_affiliated = 1 (aumenta o risco); jobs_per_year = 0.5987704918032787 (reduz o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); jobs_per_year = 2.268633540372671 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 1.873076923076923 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.963709677419355 (aumenta o risco); drugtests_thc_positive = 0.0188679248094559 (reduz o risco); program_attendances = 10 (reduz o risco)
0,Black,percent_days_employed = 0.8264462809917356 (reduz o risco); jobs_per_year = 0.5659865702479339 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); residence_puma = 22 (aumenta o risco)
1,White,percent_days_employed = 0.3516746411483254 (aumenta o risco); delinquency_reports = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); drugtests_meth_positive = 0.1000000014901161 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); residence_puma = 19 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
1,White,percent_days_employed = 0.3336330935251798 (aumenta o risco); age_at_release = 6 (reduz o risco); residence_changes = 3 (aumenta o risco); program_attendances = 10 (reduz o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.9938775510204082 (aumenta o risco)
0,White,jobs_per_year = 0.2955097087378641 (reduz o risco); percent_days_employed = 0.8632686084142395 (reduz o risco); drugtests_meth_positive = 0.0666666701436043 (aumenta o risco); avg_days_per_drugtest = 82.4 (reduz o risco)
1,Black,percent_days_employed = 0.1115107913669065 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); prior_revocations_parole = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); percent_days_employed = 0.0 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_misd = 0 (reduz o risco)
0,White,percent_days_employed = 0.1601537475976938 (aumenta o risco); jobs_per_year = 0.2339846252402306 (reduz o risco); program_attendances = 10 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_attendances = 0 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 0 (aumenta o risco); residence_puma = 19 (reduz o risco)
0,White,gang_affiliated = -1 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco); avg_days_per_drugtest = 95.6 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 3 (reduz o risco); residence_changes = 3 (aumenta o risco)
1,White,age_at_release = 1 (aumenta o risco); percent_days_employed = 0.4711538461538461 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); jobs_per_year = 1.756009615384615 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.906498673740053 (aumenta o risco); program_attendances = 10 (reduz o risco); age_at_release = 5 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); drugtests_meth_positive = 0.1428571492433548 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); residence_changes = 3 (aumenta o risco)
0,Black,percent_days_employed = 0.3729809104258444 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco); jobs_per_year = 0.5363436123348018 (reduz o risco)
0,White,percent_days_employed = 0.98625 (reduz o risco); drugtests_thc_positive = 0.0476190485060215 (reduz o risco); program_attendances = 10 (reduz o risco); avg_days_per_drugtest = 76.19047619047619 (reduz o risco)
0,White,jobs_per_year = 1.0 (aumenta o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 6 (reduz o risco); supervision_risk_score_first = 2.0 (reduz o risco)
0,White,jobs_per_year = 0.3028606965174129 (reduz o risco); percent_days_employed = 0.9983416252072967 (reduz o risco); age_at_release = 6 (reduz o risco); program_attendances = 10 (reduz o risco)
0,Black,age_at_release = 6 (reduz o risco); program_attendances = 10 (reduz o risco); jobs_per_year = 1.950600801068091 (aumenta o risco); drugtests_other_positive = 0.125 (aumenta o risco)
0,Black,drugtests_thc_positive = 0.4444444477558136 (aumenta o risco); delinquency_reports = 4 (reduz o risco); percent_days_employed = 0.8123980424143556 (reduz o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
1,White,jobs_per_year = 0.4520420792079208 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 0.835812356979405 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); program_attendances = 0 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 5 (reduz o risco); delinquency_reports = 3 (reduz o risco)
1,Black,age_at_release = 0 (aumenta o risco); percent_days_employed = 0.4080717488789238 (aumenta o risco); condition_mh_sa = 0 (reduz o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,Black,percent_days_employed = 0.8301610541727672 (reduz o risco); jobs_per_year = 0.5347730600292826 (reduz o risco); age_at_release = 1 (aumenta o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco); drugtests_cocaine_positive = 0.0169491525739431 (reduz o risco)
1,White,percent_days_employed = 0.2 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.9979508196721312 (aumenta o risco); percent_days_employed = 0.7704918032786885 (reduz o risco); age_at_release = 5 (reduz o risco); condition_mh_sa = 0 (reduz o risco)
1,Black,percent_days_employed = 0.423728813559322 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.6190677966101695 (reduz o risco); residence_changes = 3 (aumenta o risco)
1,Black,percent_days_employed = 0.0603948896631823 (aumenta o risco); jobs_per_year = 0.2121080139372822 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_misd = 0 (reduz o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); delinquency_reports = 4 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco)
0,Black,prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 0 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 85.8 (reduz o risco)
0,Black,jobs_per_year = 0.2947941888619855 (reduz o risco); percent_days_employed = 0.9693301049233252 (reduz o risco); age_at_release = 6 (reduz o risco); delinquency_reports = 1 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 3.0 (aumenta o risco); age_at_release = 6 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
0,Black,delinquency_reports = 4 (reduz o risco); age_at_release = 0 (aumenta o risco); program_attendances = 10 (reduz o risco); percent_days_employed = 0.430858806404658 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); jobs_per_year = 1.034702549575071 (aumenta o risco); program_attendances = 0 (aumenta o risco); condition_mh_sa = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 0 (aumenta o risco); age_at_release = 2 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); age_at_release = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); age_at_release = 1 (aumenta o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 6 (reduz o risco)
1,Black,gang_affiliated = 1 (aumenta o risco); program_attendances = 10 (reduz o risco); jobs_per_year = 0.9662698412698412 (aumenta o risco); delinquency_reports = 4 (reduz o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); prior_arrest_episodes_property = 5 (aumenta o risco); residence_changes = 2 (aumenta o risco)
0,White,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = -1 (reduz o risco); jobs_per_year = 2.0 (aumenta o risco); program_attendances = 10 (reduz o risco)
1,Black,percent_days_employed = 0.0649350649350649 (aumenta o risco); gang_affiliated = -1 (reduz o risco); delinquency_reports = 4 (reduz o risco); program_unexcusedabsences = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.1835427135678392 (reduz o risco); percent_days_employed = 0.8040201005025126 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,White,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 1.0 (reduz o risco); drugtests_meth_positive = 0.2000000029802322 (aumenta o risco); gang_affiliated = 1 (aumenta o risco)
0,Black,jobs_per_year = 0.4242160278745645 (reduz o risco); age_at_release = 0 (aumenta o risco); percent_days_employed = 0.6445993031358885 (reduz o risco); program_unexcusedabsences = 1 (aumenta o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 3.0 (aumenta o risco); age_at_release = 5 (reduz o risco)
1,Black,percent_days_employed = 0.97196261682243 (reduz o risco); age_at_release = 1 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco); jobs_per_year = 0.8533878504672898 (reduz o risco)
0,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_other_positive = 0.0192307699471712 (reduz o risco); drugtests_thc_positive = 0.0576923079788685 (reduz o risco)
0,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,gang_affiliated = 1 (aumenta o risco); jobs_per_year = 1.0 (aumenta o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,White,jobs_per_year = 0.6352173913043477 (reduz o risco); age_at_release = 6 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco); delinquency_reports = 3 (reduz o risco)
1,White,percent_days_employed = 0.7811158798283262 (reduz o risco); gang_affiliated = 1 (aumenta o risco); jobs_per_year = 0.7837982832618026 (reduz o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,Black,percent_days_employed = 0.88 (reduz o risco); drugtests_thc_positive = 0.3333333432674408 (aumenta o risco); age_at_release = 1 (aumenta o risco); program_unexcusedabsences = 2 (aumenta o risco)
1,Black,jobs_per_year = 1.0 (aumenta o risco); percent_days_employed = 0.8797250859106529 (reduz o risco); drugtests_thc_positive = 0.5 (aumenta o risco); prior_arrest_episodes_ppviolationcharges = 5 (aumenta o risco)
1,White,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); age_at_release = 1 (aumenta o risco); avg_days_per_drugtest = 0.0 (aumenta o risco)
0,Black,jobs_per_year = 0.6352173913043477 (reduz o risco); percent_days_employed = 0.4757281553398058 (reduz o risco); prior_arrest_episodes_felony = 1 (reduz o risco); prior_arrest_episodes_property = 0 (reduz o risco)
1,White,percent_days_employed = 1.0 (reduz o risco); delinquency_reports = 1 (aumenta o risco); gang_affiliated = 1 (aumenta o risco); program_attendances = 10 (reduz o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); age_at_release = 6 (reduz o risco); jobs_per_year = 0.0 (reduz o risco); drugtests_thc_positive = 0.25 (aumenta o risco)
1,Black,percent_days_employed = 0.0 (aumenta o risco); jobs_per_year = 0.0 (reduz o risco); residence_puma = 19 (reduz o risco); prior_arrest_episodes_felony = 10 (aumenta o risco)
0,Black,percent_days_employed = 1.0 (reduz o risco); program_attendances = 10 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 4 (reduz o risco)
0,White,jobs_per_year = 0.223531211750306 (reduz o risco); percent_days_employed = 0.7613219094247246 (reduz o risco); avg_days_per_drugtest = 272.3333333333333 (reduz o risco); delinquency_reports = 4 (reduz o risco)
1,Black,percent_days_employed = 1.0 (reduz o risco); gang_affiliated = 1 (aumenta o risco); drugtests_thc_positive = 0.5 (aumenta o risco); jobs_per_year = 1.665273556231003 (aumenta o risco)
1,White,percent_days_employed = 0.0519823788546256 (aumenta o risco); jobs_per_year = 0.3218061674008811 (reduz o risco); residence_puma = 10 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
1,Black,percent_days_employed = 0.0382409177820268 (aumenta o risco); jobs_per_year = 0.3491873804971319 (reduz o risco); avg_days_per_drugtest = 209.2 (aumenta o risco); delinquency_reports = 0 (aumenta o risco)
0,White,program_attendances = 10 (reduz o risco); drugtests_thc_positive = 0.0454545468091965 (reduz o risco); delinquency_reports = 4 (reduz o risco); age_at_release = 6 (reduz o risco)
